id,kind,text,verification_tier,verification_method,status,static_syntax,file,line_start,line_end,section,source_type
beh-a8bc233638,behavior-claim,"Machine de-verified | The machine is marked unverified and taken off the market until the error clears. | Port networking issues, Docker/NVIDIA runtime errors, GPU PCIe/ECC faults, Docker daemon unavailable, XFS project quota errors | Fix the host-side cause, verify the host is healthy, then allow the platform to refresh.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,35,35,Listing Impact,authored
beh-e58b74b78d,behavior-claim,"Logged only | The message is recorded against a specific rental attempt and does not de-verify or unlist the machine by itself. | Container create, build, volume, template-update, or secrets-service messages | Use the message as support context if the rental failed or repeats.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,37,37,Listing Impact,authored
beh-5c09bafbf8,behavior-claim,Cannot connect to the Docker daemon | Docker daemon unavailable | Docker daemon unavailable,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,50,50,Quick Lookup,authored
beh-2306eaf5ee,behavior-claim,Unable to determine the device handle for | GPU disappeared or cannot be enumerated | GPU missing or unhealthy,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,53,53,Quick Lookup,authored
beh-f4ddbccd69,behavior-claim,"IOMMU, GDM, machine does not support VMs, VM memory preflight, or VM secrets HTTP 401 | VM host support | VM offer errors",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,62,62,Quick Lookup,authored
beh-e1c5582b18,behavior-claim,TCP-only forwarding can make web or progress checks pass while UDP workloads fail. The direct port range must forward both TCP and UDP.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,83,83,TCP Works But UDP Fails,authored
beh-c17a772a8b,behavior-claim,"If Docker cannot inject GPUs into a normal container, fix driver/runtime/GPU health before listing again. See Host Diagnostics: Failed To Inject CDI Devices.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,104,104,NVIDIA Container Runtime,authored
beh-0f95fda563,behavior-claim,"If both fail, investigate driver, NVML, PCIe, Xid, and Docker/NVIDIA runtime health. Do not assume a CDI regeneration command fixes the underlying issue.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,118,118,CDI Device Injection,authored
beh-9ea520ddd9,behavior-claim,unknown or invalid runtime nvidia usually means Docker cannot use the NVIDIA runtime.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,123,123,Docker Runtime Configuration,authored
beh-35e3ca7d5d,behavior-claim,Cannot connect to the Docker daemon means the host software could not talk to Docker.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,141,141,Docker Daemon Unavailable,authored
beh-3d6964e97d,behavior-claim,"Check that nvidia-smi works on the host, Docker GPU injection works, the NVIDIA driver supports the CUDA runtime used by the image, and no GPU is missing or unhealthy. Verification requires CUDA-compatible driver/runtime support for CUDA 11.8 or newer.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,209,209,CUDA Unavailable,authored
beh-d5289f483a,behavior-claim,"On HGX, DGX, or other NVSwitch systems, also check Fabric Manager/NVLSM on the host. The self-test container can show NCCL symptoms, but it cannot prove host service state:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,218,218,NCCL Failed,authored
beh-f807779713,behavior-claim,"Vast uses Docker storage quotas for renter containers. Do not bypass the error by removing Docker quota settings. Move or remount /var/lib/docker onto the intended XFS filesystem, enable pquota or prjquota in /etc/fstab, verify quota state, then restart Docker and host software.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,234,234,XFS Project Quota Error,authored
beh-9e680d7326,behavior-claim,"Do not manually delete renter data. For expired or deleted rentals that did not release storage, use vastai cleanup machine.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,251,251,Full Client Storage,authored
beh-d0dded11b7,behavior-claim,"A red machine error means the host software or platform detected a machine-health, network, storage, driver, container, VM, or policy issue. Fix the specific cause first, then allow the platform to refresh.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,265,265,Generic Red Machine Error,authored
beh-bf45ce724b,behavior-claim,"If the host looks healthy but the console state remains wrong, collect logs and escalate to Vast support. Do not assume support can manually verify ordinary machines; verification and most eligibility checks are automated.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,267,267,Generic Red Machine Error,authored
beh-f9e8dfabb1,behavior-claim,"Do not try to clear this by resetting machine identity or running internal scripts. Review the visible console message, collect host logs and recent-change details, then follow up with Vast support.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,274,274,Admin-Set Machine Error,authored
beh-c1922d50bb,behavior-claim,"VM-related messages can disable VM GPU-passthrough offers while leaving ordinary container rentals listed. These errors clear after the underlying condition is fixed and the machine reports clean state again, but exact timing can vary.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,280,280,VM Offer Errors,authored
beh-162e8dc673,behavior-claim,Error: machine does not support VMs. | A VM failed because hardware virtualization or IOMMU is not enabled or available. | Enable Intel VT-d or AMD-Vi/IOMMU in BIOS if the hardware supports it.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,286,286,VM Offer Errors,authored
beh-d7e7fe293d,behavior-claim,"Error: Unexpected configuration change; cannot assign GPUs to VMs. | GPU IOMMU grouping changed since verification. | Review BIOS, kernel, driver, and GPU-slot changes made after listing.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,287,287,VM Offer Errors,authored
beh-8c42b88876,behavior-claim,Error: Machine incompatible with VMs after host change. Please destroy the instance and find a new machine. | Host configuration changed and the machine no longer meets VM-passthrough prerequisites. | Treat this as VM-specific incompatibility; do not reset machine identity to work around it.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,288,288,VM Offer Errors,authored
beh-429aa09a73,behavior-claim,Secrets fetch failed: machine authentication denied (HTTP 401) | Machine credentials were rejected while fetching instance secrets. | Collect logs and escalate if it repeats; do not use machine-ID reset workflows.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,290,290,VM Offer Errors,authored
beh-f45021fc04,behavior-claim,Some messages are logged against a specific rental attempt and do not change the machine's verification or listing by themselves. They can still explain why a specific rental failed.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,298,298,Rental-Attempt Messages,authored
beh-7f4cde0f9a,behavior-claim,Error: Requested volume does not exist: | The requested storage volume was deleted or never existed.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/machine-errors.mdx,304,304,Rental-Attempt Messages,authored
beh-444ce3394f,behavior-claim,"Wait until active rental contracts have ended, or until the machine has no running instances, before planned maintenance. Unlisting prevents new rental contracts, but it does not end existing contracts.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/maintenance-windows.mdx,18,18,Before Maintenance,authored
beh-130ddbc25a,behavior-claim,A single machine can have multiple active rental contracts from different clients. Do not take the machine offline until every active rental contract has ended.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/maintenance-windows.mdx,28,28,Before Maintenance,authored
beh-11a3a22f83,behavior-claim,"For planned work, set the offer end date to the maintenance date so new rentals do not run past your planned downtime. Existing contracts keep their accepted end date, so choose a date that still honors the latest active rental.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/maintenance-windows.mdx,34,34,Planned Maintenance,authored
beh-b6b80106c5,behavior-claim,"If you must take the machine down unexpectedly, schedule a maintenance window so clients are notified and can save their work. The start date is Unix epoch seconds in UTC, and the duration is in hours.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/maintenance-windows.mdx,61,61,Schedule An Unplanned Window,authored
beh-65c0b763c2,behavior-claim,All Vast market metric methods require a host-enabled account. Some views also require the account to have at least one registered machine.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/market-metrics.mdx,16,16,Access,authored
beh-069af22c85,behavior-claim,"This is a better starting point than price alone because utilization matters. A GPU with a higher hourly price can still earn less if it is rented less often. Treat this as a rough gross compute estimate; it does not include storage, bandwidth, volume revenue, power, cooling, hardware cost, taxes, payout timing, or downtime.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/market-metrics.mdx,65,65,GPU Overview Income Estimate,authored
beh-61def46506,behavior-claim,"The forwarded router/firewall range must match the range configured in the host software. The 100-port guidance is practical headroom, not a self-test minimum.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/network-ports.mdx,26,26,Ports Per GPU,authored
beh-fb6fc6cde7,behavior-claim,"Vast instances need public inbound TCP and UDP reachability. CGNAT, double NAT without a real public forwarding path, many residential Starlink setups, incompatible IPv6-only service, blocked inbound ports, or no public inbound IP are not supported for hosting because renters and self-test must be able to reach the machine directly.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/network-ports.mdx,56,56,"CGNAT, Starlink, IPv6-Only, Or No Public IP",authored
beh-74a2a545a3,behavior-claim,"Compare your router WAN IP with your public IP and test from outside the LAN. If the router does not have a public inbound address or cannot forward the configured ports to the host, use a network connection that provides public inbound connectivity before listing the machine.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/network-ports.mdx,58,58,"CGNAT, Starlink, IPv6-Only, Or No Public IP",authored
beh-08cff3606c,behavior-claim,Use this page when a machine is listed but does not appear where you expect in marketplace search.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/not-in-search.mdx,15,15,Introduction,authored
beh-9f50b32bdd,behavior-claim,Open Account Settings and go to Notification Settings. Host events appear only when you provide machines on Vast.ai.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/notifications.mdx,27,27,Where to Find Notification Settings,authored
beh-32e4e40ebb,behavior-claim,4. Turn off email for any optional event you do not want in your inbox.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/notifications.mdx,42,42,Update Host Notifications in the Console,authored
beh-62d8bf58c7,behavior-claim,"Renters commonly filter by verification state, rental duration, and disk space. If your listing does not pass those filters, price alone will not make it visible to the renters you want.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,20,20,Core Rule,authored
beh-806f17b4a7,behavior-claim,Machine is always rented | Testing a modest price increase,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,51,51,Price,authored
beh-a8c0cad233,behavior-claim,"If the floor is too high, GPUs may sit idle. If it is too low, interruptible work may not cover operating cost. Do not set the floor close to the on-demand price just because that is the price you hope to receive.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,61,61,Interruptible Minimum Bid,authored
beh-52d64a8cb3,behavior-claim,"Do not let stopped instances, cached images, or rented volumes consume the disk needed for active rentals.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,70,70,Disk And Bandwidth,authored
beh-b084f069ee,behavior-claim,Avoid setting every machine to 1 if it creates fragmentation you cannot fill. Avoid setting every machine to full-node only unless you know there is enough demand for that exact GPU class and configuration.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,102,102,Min GPU,authored
beh-0ed8211560,behavior-claim,"- Highlight datacenter status, facility certifications, or compliance claims only when they are real and approved.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,112,112,Keep The Listing Competitive,authored
beh-3db54dbb97,behavior-claim,Auto-extend | Should same-price or lower-price rentals continue automatically?,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/optimization-guide.mdx,124,124,Quick Reference,authored
beh-880e5c9687,behavior-claim,"Paid means Vast submitted the payout to your selected provider. It does not guarantee that Wise, PayPal, or Stripe has completed settlement.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/payment.mdx,89,89,Why does my invoice show Paid when funds have not arrived?,authored
beh-68352987fa,behavior-claim,Invoices require both an active payout account and at least $20 in balance.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/payment.mdx,106,106,Why are invoices not generating?,authored
beh-637c582202,behavior-claim,"Expecting guaranteed verification or earnings | Eligibility does not guarantee search placement, rentals, or revenue.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/persona-decision-guide.mdx,39,39,Wait Or Reconsider,authored
beh-8b2241e97e,behavior-claim,What if I do not have a public IP? | Network & Ports,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/persona-decision-guide.mdx,71,71,Common Questions,authored
beh-025c7d009f,behavior-claim,4. Set min_gpu/--min_chunk to 1 unless you have a reason to require larger rentals.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/pricing-your-listing.mdx,50,50,Starting Workflow,authored
beh-3927536d05,behavior-claim,Shorten offer end date | New contracts use the new date; active rental end dates do not shorten.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/pricing-your-listing.mdx,86,86,Changing Price Later,authored
beh-097012bd00,behavior-claim,Always rented | Test a modest increase for future contracts.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/pricing-your-listing.mdx,96,96,When To Adjust,authored
beh-1ca03c2b09,behavior-claim,"If you must take the machine offline, minimize the offline time. The score also takes the machine's average earnings into account: machines with lower earnings are penalized less for offline time.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/reliability-uptime.mdx,20,20,"Why does reliability drop after rentals, reboots, or disconnects?",authored
beh-7d3b961ccc,behavior-claim,"Reliability recovery depends on sustained stable operation and the machine's recent incident history. Some error messages can clear after the underlying issue is resolved, but reliability score recovery should not be treated as an instant reset. Keep the machine stable and error-free, then monitor the score over time.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/reliability-uptime.mdx,25,25,How quickly does reliability recover?,authored
beh-2f6be4f838,behavior-claim,"Do not use --ignore-requirements as a verification shortcut. It is only useful for advanced runtime validation, and the machine still needs enough direct ports for the runtime test to work.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/reliability-uptime.mdx,34,34,What should I do when reliability is at or below 0.9?,authored
beh-65b529dda0,behavior-claim,"Reliability does not directly determine verification state by itself. Verification is separate from the reliability score, but outages, failed starts, driver issues, network drops, or other instability can reduce reliability and may eventually contribute to deverification if the machine becomes unhealthy. Plan restarts around active contracts and use maintenance windows whenever possible.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/reliability-uptime.mdx,39,39,Will restarting lower reliability or remove verification?,authored
beh-e09ba2a91c,behavior-claim,- Do not take the machine offline during active rental contracts; plan work through Maintenance Windows.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/reliability-uptime.mdx,44,44,Preventing score drops,authored
beh-1b91e22492,behavior-claim,"Unlisting stops new rental contracts from being created, but it does not end existing contracts. Deleting or recreating a machine should only happen after active commitments and stored workloads are understood. Recreating may be useful after a failed install, stale record, or major hardware change, but do not use undocumented reset or recovery flags unless Vast support specifically instructs you to do so.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/removing-recreating-machines.mdx,20,20,"How do I unlist, delete, or recreate a machine?",authored
beh-aadddfc6cf,behavior-claim,"Hardware changes can affect verification, search visibility, offers, and client expectations. Reducing GPU count, RAM, disk, or advertised capacity can trigger deverification or contract problems. Adding or replacing GPUs may require the host daemon or backend to refresh machine specs, and you may need to rerun self-test. The same-GPU-type guideline still applies; see Supported Hardware.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/removing-recreating-machines.mdx,27,27,What changes when I swap GPUs or other hardware?,authored
beh-5ce5c7cc52,behavior-claim,"First inspect whether the machine has active contracts, stored instances or volumes, visible offers, or backend state preventing deletion. Use the normal unlist/delete/cleanup path only when safe. If a stale backend record remains after normal cleanup, collect the account context, screenshots or CLI output, and relevant logs, then contact Vast support.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/removing-recreating-machines.mdx,37,37,What should I do with a ghost machine?,authored
beh-f427e032ed,behavior-claim,"Do not edit this file by hand; update the Vast CLI/self-test source metadata, then regenerate.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,15,15,Introduction,generated-self-test
beh-4368b29246,behavior-claim,"Passing this self-test makes a machine eligible for verification, but it does not guarantee that the machine will be verified immediately. Verification also depends on ongoing health, reliability, supply and demand, and platform policy.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,25,25,Introduction,generated-self-test
beh-a52764dc27,behavior-claim,--ignore-requirements is for advanced runtime diagnostics only. A pass with requirement checks ignored does not qualify the machine for verification.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,29,29,Introduction,generated-self-test
beh-8113144d8b,behavior-claim,"Pass with --ignore-requirements | The runtime workload passed, but minimum requirement checks were skipped. This does not qualify the machine for verification. | Treat this as runtime validation only. Rerun without --ignore-requirements to see qualification status.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,41,41,How To Read The Result,generated-self-test
beh-d4a43f7081,behavior-claim,"If you use --ignore-requirements, still review any requirement diagnostics from a normal run. A runtime pass proves the container workload can run; it does not prove the machine meets the verification gate.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,44,44,How To Read The Result,generated-self-test
beh-6969d2ee52,behavior-claim,cpu.cores CPU cores | Required: Physical CPU cores >= listed GPUs | The tester expects at least one physical CPU core per listed GPU. Hyperthreads/logical CPUs do not count as physical cores. | Add physical CPU cores or reduce the listed GPU count for this offer.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,61,61,Preflight Checks,generated-self-test
beh-d8bbff8841,behavior-claim,- Keep TCP and UDP forwarding symmetric where your network setup requires both protocols.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,75,75,Direct Ports And Port Mapping,generated-self-test
beh-2b03a3ba98,behavior-claim,The CLI can report the external progress port it tested when that mapping is available. A full list of exactly which direct ports failed still requires backend or daemon-side exposure.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,80,80,Direct Ports And Port Mapping,generated-self-test
beh-40166a8a60,behavior-claim,"vastai/test:self-test-v2-cuda-13.0 | 2.11.0 | sm_75+ (Turing and newer); cu130 wheels never shipped sm_70 | linux/amd64, linux/arm64",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,108,108,Self-test Image Selection,generated-self-test
beh-71df001916,behavior-claim,- Volta GPUs (compute_cap < 750) are capped at CUDA 12.8 because newer PyTorch CUDA 13 wheels do not include sm_70 support.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,114,114,Self-test Image Selection,generated-self-test
beh-b9d1da9913,behavior-claim,- The API key can authenticate but does not have permission to inspect the required host or offer state.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,146,146,Not Found Or Not Rentable,generated-self-test
beh-0a9c4a31d1,behavior-claim,"Start with the machine page in the Console. Check whether the host is online, listed, already rented, below the reliability gate, missing an active on-demand offer, or being viewed from an account that cannot see the host state.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,148,148,Not Found Or Not Rentable,generated-self-test
beh-737fadf896,behavior-claim,"no_rentable_offer | Offers were visible, but none were currently rentable. | Wait for rentals/state refreshes or inspect host offer state.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,153,153,Not Found Or Not Rentable,generated-self-test
beh-a2cd32d2d9,behavior-claim,"unknown_no_rentable_offer | Visible offers exist, but the payload does not expose a specific non-rentable reason. | Review the machine page, listing state, active rentals, and offer visibility in the Console.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,160,160,Not Found Or Not Rentable,generated-self-test
beh-737a3ed8b3,behavior-claim,"- The self-test container never started, crashed, or did not bind the progress service.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,184,184,No Response Or Progress Timeout,generated-self-test
beh-0cf683def2,behavior-claim,"progress_endpoint_unreachable | Launch, network, or cleanup | The runtime progress endpoint was never reachable. | Check TCP firewall/NAT forwarding, direct port mapping, container startup, and NAT hairpinning. | Confirm the mapped public TCP port forwards to the host LAN IP. Inspect docker logs to confirm the progress server bound port 5000/tcp. If testing from the same LAN as the host, retry from an outside network to rule out NAT loopback/hairpinning.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,206,206,No Response Or Progress Timeout,generated-self-test
beh-489af53453,behavior-claim,"On HGX, DGX, or other NVSwitch systems, also check Fabric Manager or NVLSM on the host. The self-test container can show NCCL symptoms, but it cannot confirm whether host services such as nvidia-fabricmanager are healthy.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,228,228,nccl_failed Deep Dive,generated-self-test
beh-e0d3ccbbf9,behavior-claim,"When a self-test fails, the CLI builds a redacted diagnostic tarball unless bundle creation is disabled.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,239,239,Diagnostic Bundles,generated-self-test
beh-cbdf083d0b,behavior-claim,- Include local host OS/kaalia artifacts only when running on the actual host with vastai dump-logs --include-local-host-artifacts.,generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,245,245,Diagnostic Bundles,generated-self-test
beh-5094ca23e3,behavior-claim,"When the CLI is run from a laptop or other third-party machine, it cannot collect host-local files such as /var/lib/vastai_kaalia/kaalia.log*, dmesg, journalctl, /etc/docker/daemon.json, or /proc/mounts from the Vast host. Those artifacts require running the helper on the actual host or adding a future daemon/backend log-collection feature.",generated-source,"Regenerate from exact Vast CLI and self-test revisions, then compare output and run their source tests.",generator-check-required,,host/self-test-reference.mdx,250,250,Diagnostic Bundles,generated-self-test
beh-428309f4d0,behavior-claim,Do not work around quota errors by removing Docker quota settings. Fix the filesystem and mount instead.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/storage-setup.mdx,66,66,XFS Project Quotas,authored
beh-dc78e7a74b,behavior-claim,"Meeting minimum requirements makes a machine eligible. It does not guarantee verification, search placement, rentals, or earnings.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/supported-hardware.mdx,16,16,Introduction,authored
beh-0a63c19e6a,behavior-claim,- At least one physical CPU core per visible/listed GPU. Hyperthreads do not count.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/supported-hardware.mdx,28,28,Quick Check,authored
beh-6dfccc4d46,behavior-claim,"Avoid reducing GPU count, RAM, disk, or other capacity after the machine is created; reductions can trigger deverification.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/supported-hardware.mdx,62,62,Balance Matters,authored
beh-3e92b603eb,behavior-claim,"Eligibility does not guarantee immediate verification, search placement, or rentals.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/understanding-verification.mdx,22,22,How Verification Works,authored
beh-a7fa49d1f9,behavior-claim,- Enable VM support only when the machine supports it cleanly.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/understanding-verification.mdx,49,49,Supply And Demand,authored
beh-4b5de216d1,behavior-claim,"To enter the verification pool, the machine must also meet current self-test and platform gates:",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/verification-stages.mdx,50,50,Verification Requirements,authored
beh-cd9b22bfe3,behavior-claim,"Meeting requirements makes the machine eligible. It does not guarantee immediate verification, search placement, or rentals.",source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/verification-stages.mdx,68,68,Verification Requirements,authored
beh-272e95d5d4,behavior-claim,- Avoiding hardware reductions after the machine is created.,source-owner,"Confirm with the owning code, product policy, or named stakeholder and record the source/date in Jira or the PR.",source-confirmation-required,,host/verification-stages.mdx,92,92,Verified,authored
